;298129867;252178981;232360423;24636726;236753132;67266092;54841036;162229783;86572654;133950608;100039149;125609729;23283346;62777137;132095965;78388310;33528440;40508493;244279936;139575659;46302075;225839890;70444143;51782912;58093444;166296066;187920515;83313300;36856780;200257601
298129867;;0;0.8513268733274981;0;0;1.47266180788711;0;0.4170323914242463;1.9277814212005286;0.4170323914242463;0;1.0764545478730305;0;0.43429448190325176;0.45511961331341866;0.4170323914242463;0;1.3064464866409167;1.5107490297762824;0.8894140952166705;0.4170323914242463;0.8894140952166705;0;0.45511961331341866;0.4170323914242463;0;0.43429448190325176;0.4170323914242463;0;0
252178981;0;;0.7687944269412312;0;0;0;0;0.7687944269412312;0;0.3898712452512801;0.3898712452512801;0;0;0.7687944269412312;0.3789231816899512;0.7687944269412312;0.7687944269412312;0;0;0.7687944269412312;0.7687944269412312;0;0;0;0.7687944269412312;0.7687944269412312;0;0.7687944269412312;0.3789231816899512;0.3789231816899512
232360423;0.8513268733274981;0.7687944269412312;;0.43429448190325176;0.8513268733274981;2.7012811994772608;0.43429448190325176;2.947392918319813;2.1223454415158463;3.8540910918606115;0.8069036366755264;2.636377408128604;0.43429448190325176;3.425863342236995;3.0126412863819514;3.381687400223065;2.677527482147325;3.1330136600193494;3.7194261231608423;5.741977027811417;2.8774408189092338;1.291843699598515;2.263423676642847;1.3506224286548472;2.909305696430641;2.0579788231031424;0.8685889638065035;3.343600178333892;0.3789231816899512;3.4261106368750367
24636726;0;0;0.43429448190325176;;0.43429448190325176;0;0;1.344533708530089;0;0.43429448190325176;0;0;0;0;0;0.43429448190325176;0;0;0;0.43429448190325176;0;0;0;0;0.43429448190325176;0.9102392266268373;0;0.43429448190325176;0;0.43429448190325176
236753132;0;0;0.8513268733274981;0.43429448190325176;;0;0;0.43429448190325176;0;0.8513268733274981;0;0;0;0;0.4170323914242463;0.8513268733274981;0;0;0;0.8513268733274981;0.4170323914242463;0;0;0;0.8513268733274981;1.8597274323132096;0;0.8513268733274981;0;0.8513268733274981
67266092;1.47266180788711;0;2.7012811994772608;0;0;;0;0.7777061516464872;2.6700596543944477;0.7777061516464872;0.36067376022224085;2.9951999148248496;0;1.652517459820756;1.610761615661152;0.4170323914242463;1.3212139911553327;2.0695498512450023;2.8638278984530223;2.284248808053014;1.1801357560283319;2.013191220042997;1.7555084730585846;0.7631033646040855;0.4170323914242463;0.36067376022224085;0.8685889638065035;0.8513268733274981;0.36067376022224085;0.36067376022224085
54841036;0;0;0.43429448190325176;0;0;0;;0;0;0.43429448190325176;0;0;0.43429448190325176;0.43429448190325176;0;0;0;0;0.43429448190325176;0.43429448190325176;0;0;0.43429448190325176;0.43429448190325176;0;0;0;0;0;0.43429448190325176
162229783;0.4170323914242463;0.7687944269412312;2.947392918319813;1.344533708530089;0.43429448190325176;0.7777061516464872;0;;1.1306622755112483;3.7629979676798517;1.1675773968977672;0.713629884087002;0;1.8994567024524796;2.540049270568784;3.364214997723316;1.4824243110282334;1.611560622474236;1.1687494974004207;1.6582085221579017;2.7716087071901443;0;0.713629884087002;0.713629884087002;3.3261277758341437;3.7457138893557236;0.35295612386476116;2.4922733050063943;0.739596941912192;3.3350175126942765
86572654;1.9277814212005286;0;2.1223454415158463;0;0;2.6700596543944477;0;1.1306622755112483;;1.5649567574145;0.36067376022224085;3.0611030001483805;0;1.5503539703720983;1.2423702190814314;1.204282997192259;1.5503539703720983;2.4225059751097637;3.0929678776697878;2.1604326634050186;1.5330918798930928;1.2918436995985152;1.98464845227535;1.5711791017822652;0.7699885152890075;0.713629884087002;1.2215450876712646;0.8513268733274981;0.36067376022224085;1.1479243659902538
